driver_id,constructor_id,race_id,race_name,season,fp1_best_time,fp2_best_time,fp3_best_time,fp1_avg_time,fp2_avg_time,fp3_avg_time
gasly,alphatauri,10,British Grand Prix,2021,0 days 00:01:28.449000,0 days 00:01:31.188000,0,0 days 00:01:29.903700,0 days 00:01:32.309904761,0
russell,williams,10,British Grand Prix,2021,0 days 00:01:29.665000,0 days 00:01:31.237000,0,0 days 00:01:29.824000,0 days 00:01:32.371000,0
perez,red_bull,10,British Grand Prix,2021,0 days 00:01:28.163000,0 days 00:01:30.800000,0,0 days 00:01:28.859500,0 days 00:01:31.646200,0
max_verstappen,red_bull,10,British Grand Prix,2021,0 days 00:01:27.035000,0 days 00:01:29.902000,0,0 days 00:01:28.738400,0 days 00:01:31.361333333,0
ocon,alpine,11,Hungarian Grand Prix,2021,0 days 00:01:18.765000,0 days 00:01:17.759000,0 days 00:01:18.174000,0 days 00:01:19.934636363,0 days 00:01:18.786600,0 days 00:01:18.747800
hamilton,mercedes,11,Hungarian Grand Prix,2021,0 days 00:01:17.722000,0 days 00:01:17.039000,0 days 00:01:16.826000,0 days 00:01:18.529666666,0 days 00:01:17.958666666,0 days 00:01:17.872333333
sainz,ferrari,11,Hungarian Grand Prix,2021,0 days 00:01:18.115000,0 days 00:01:18.441000,0 days 00:01:17.497000,0 days 00:01:19.420666666,0 days 00:01:19.497200,0 days 00:01:18.594400
alonso,alpine,11,Hungarian Grand Prix,2021,0 days 00:01:18.385000,0 days 00:01:18.169000,0 days 00:01:17.992000,0 days 00:01:19.968400,0 days 00:01:19.036000,0 days 00:01:18.910666666
gasly,alphatauri,11,Hungarian Grand Prix,2021,0 days 00:01:18.181000,0 days 00:01:18.113000,0 days 00:01:18.115000,0 days 00:01:19.920600,0 days 00:01:18.962200,0 days 00:01:18.594750
tsunoda,alphatauri,11,Hungarian Grand Prix,2021,0 days 00:01:18.770000,0 days 00:01:19.671000,0 days 00:01:18.461000,0 days 00:01:19.771250,0 days 00:01:19.671000,0 days 00:01:19.266750
russell,williams,11,Hungarian Grand Prix,2021,0 days 00:01:19.724000,0 days 00:01:19.292000,0 days 00:01:18.794000,0 days 00:01:20.384500,0 days 00:01:19.729000,0 days 00:01:19.244000
max_verstappen,red_bull,11,Hungarian Grand Prix,2021,0 days 00:01:17.555000,0 days 00:01:17.310000,0 days 00:01:16.914000,0 days 00:01:18.775500,0 days 00:01:18.166500,0 days 00:01:18.020750
ricciardo,mclaren,11,Hungarian Grand Prix,2021,0 days 00:01:19.265000,0 days 00:01:18.737000,0 days 00:01:17.942000,0 days 00:01:20.448000,0 days 00:01:19.511400,0 days 00:01:19.139750
norris,mclaren,11,Hungarian Grand Prix,2021,0 days 00:01:18.649000,0 days 00:01:18.313000,0 days 00:01:17.772000,0 days 00:01:20.120600,0 days 00:01:19.619000,0 days 00:01:18.627666666
bottas,mercedes,11,Hungarian Grand Prix,2021,0 days 00:01:17.616000,0 days 00:01:17.012000,0 days 00:01:17.055000,0 days 00:01:19.313200,0 days 00:01:17.878666666,0 days 00:01:17.241500
perez,red_bull,11,Hungarian Grand Prix,2021,0 days 00:01:18.466000,0 days 00:01:17.824000,0 days 00:01:17.917000,0 days 00:01:19.922833333,0 days 00:01:18.391200,0 days 00:01:18.328250
leclerc,ferrari,11,Hungarian Grand Prix,2021,0 days 00:01:18.391000,0 days 00:01:18.370000,0 days 00:01:17.520000,0 days 00:01:19.821000,0 days 00:01:19.186000,0 days 00:01:18.320333333
stroll,aston_martin,11,Hungarian Grand Prix,2021,0 days 00:01:18.755000,0 days 00:01:18.320000,0 days 00:01:18.050000,0 days 00:01:20.037500,0 days 00:01:19.051666666,0 days 00:01:18.899000
max_verstappen,red_bull,12,Belgian Grand Prix,2021,0 days 00:01:45.363000,0 days 00:01:44.472000,0 days 00:01:56.924000,0 days 00:01:46.013200,0 days 00:01:45.959000,0 days 00:01:58.049333333
russell,williams,12,Belgian Grand Prix,2021,0 days 00:01:46.772000,0 days 00:01:46.665000,0 days 00:01:59.492000,0 days 00:01:48.650000,0 days 00:01:46.966500,0 days 00:02:00.595500
hamilton,mercedes,12,Belgian Grand Prix,2021,0 days 00:01:48.224000,0 days 00:01:44.544000,0 days 00:01:57.996000,0 days 00:01:49.214250,0 days 00:01:46.356333333,0 days 00:01:57.996000
ricciardo,mclaren,12,Belgian Grand Prix,2021,0 days 00:01:46.683000,0 days 00:01:46.118000,0 days 00:02:00.456000,0 days 00:01:48.555000,0 days 00:01:47.263000,0 days 00:02:01.748500
gasly,alphatauri,12,Belgian Grand Prix,2021,0 days 00:01:45.699000,0 days 00:01:44.965000,0 days 00:01:59.324000,0 days 00:01:47.751750,0 days 00:01:45.571750,0 days 00:02:00.486600
ocon,alpine,12,Belgian Grand Prix,2021,0 days 00:01:46.497000,0 days 00:01:45.302000,0 days 00:01:58.913000,0 days 00:01:47.738666666,0 days 00:01:46.497500,0 days 00:02:00.432333333
leclerc,ferrari,12,Belgian Grand Prix,2021,0 days 00:01:45.818000,0 days 00:01:46.836000,0 days 00:02:01.370000,0 days 00:01:47.718625,0 days 00:01:46.943333333,0 days 00:02:01.865500
sainz,ferrari,12,Belgian Grand Prix,2021,0 days 00:01:45.935000,0 days 00:01:45.517000,0 days 00:02:00.749000,0 days 00:01:47.131200,0 days 00:01:46.511500,0 days 00:02:01.324000
alonso,alpine,12,Belgian Grand Prix,2021,0 days 00:01:46.612000,0 days 00:01:44.953000,0 days 00:01:59.613000,0 days 00:01:48.276800,0 days 00:01:46.038250,0 days 00:02:00.430333333
bottas,mercedes,12,Belgian Grand Prix,2021,0 days 00:01:45.199000,0 days 00:01:44.513000,0 days 00:01:59.808000,0 days 00:01:47.954714285,0 days 00:01:46.996250,0 days 00:02:01.029600
norris,mclaren,12,Belgian Grand Prix,2021,0 days 00:01:46.336000,0 days 00:01:45.386000,0 days 00:01:58.509000,0 days 00:01:48.818000,0 days 00:01:46.690000,0 days 00:02:00.211000
tsunoda,alphatauri,12,Belgian Grand Prix,2021,0 days 00:01:46.928000,0 days 00:01:45.758000,0 days 00:02:01.510000,0 days 00:01:48.213285714,0 days 00:01:47.046200,0 days 00:02:02.037666666
perez,red_bull,12,Belgian Grand Prix,2021,0 days 00:01:46.127000,0 days 00:01:45.404000,0 days 00:01:57.871000,0 days 00:01:47.141500,0 days 00:01:45.904333333,0 days 00:01:58.203666666
stroll,aston_martin,12,Belgian Grand Prix,2021,0 days 00:01:46.649000,0 days 00:01:45.180000,0 days 00:01:59.205000,0 days 00:01:48.021400,0 days 00:01:46.451000,0 days 00:01:59.893800
max_verstappen,red_bull,13,Dutch Grand Prix,2021,0 days 00:01:11.597000,0 days 00:01:11.264000,0 days 00:01:09.623000,0 days 00:01:12.505666666,0 days 00:01:11.625333333,0 days 00:01:10.516666666
hamilton,mercedes,13,Dutch Grand Prix,2021,0 days 00:01:11.500000,0 days 00:01:11.911000,0 days 00:01:10.417000,0 days 00:01:13.016000,0 days 00:01:11.911000,0 days 00:01:11.614750
bottas,mercedes,13,Dutch Grand Prix,2021,0 days 00:01:11.738000,0 days 00:01:11.132000,0 days 00:01:10.179000,0 days 00:01:13.123500,0 days 00:01:11.383000,0 days 00:01:10.794250
gasly,alphatauri,13,Dutch Grand Prix,2021,0 days 00:01:12.515000,0 days 00:01:11.462000,0 days 00:01:11.005000,0 days 00:01:12.995000,0 days 00:01:12.349750,0 days 00:01:11.430833333
leclerc,ferrari,13,Dutch Grand Prix,2021,0 days 00:01:11.623000,0 days 00:01:10.902000,0 days 00:01:10.896000,0 days 00:01:13.506000,0 days 00:01:11.650333333,0 days 00:01:11.613000
alonso,alpine,13,Dutch Grand Prix,2021,0 days 00:01:12.158000,0 days 00:01:11.280000,0 days 00:01:10.670000,0 days 00:01:12.937400,0 days 00:01:12.569666666,0 days 00:01:11.542800
sainz,ferrari,13,Dutch Grand Prix,2021,0 days 00:01:11.601000,0 days 00:01:11.056000,0 days 00:01:11.940000,0 days 00:01:13.156333333,0 days 00:01:11.648800,0 days 00:01:11.940000
perez,red_bull,13,Dutch Grand Prix,2021,0 days 00:01:13.328000,0 days 00:01:11.946000,0 days 00:01:10.526000,0 days 00:01:14.214333333,0 days 00:01:12.695333333,0 days 00:01:11.323600
ocon,alpine,13,Dutch Grand Prix,2021,0 days 00:01:12.231000,0 days 00:01:11.074000,0 days 00:01:11.180000,0 days 00:01:13.314800,0 days 00:01:11.809800,0 days 00:01:11.896250
norris,mclaren,13,Dutch Grand Prix,2021,0 days 00:01:12.679000,0 days 00:01:11.488000,0 days 00:01:10.781000,0 days 00:01:13.022400,0 days 00:01:12.760333333,0 days 00:01:11.673833333
ricciardo,mclaren,13,Dutch Grand Prix,2021,0 days 00:01:13.081000,0 days 00:01:12.157000,0 days 00:01:11.013000,0 days 00:01:13.662400,0 days 00:01:13.356666666,0 days 00:01:12.094500
stroll,aston_martin,13,Dutch Grand Prix,2021,0 days 00:01:12.431000,0 days 00:01:12.136000,0 days 00:01:10.842000,0 days 00:01:13.059166666,0 days 00:01:12.677333333,0 days 00:01:12.177800
russell,williams,13,Dutch Grand Prix,2021,0 days 00:01:13.181000,0 days 00:01:12.855000,0 days 00:01:11.274000,0 days 00:01:13.544666666,0 days 00:01:13.620500,0 days 00:01:12.096000
tsunoda,alphatauri,13,Dutch Grand Prix,2021,0,0 days 00:01:12.096000,0 days 00:01:11.980000,0,0 days 00:01:13.249142857,0 days 00:01:12.464000
ricciardo,mclaren,14,Italian Grand Prix,2021,0 days 00:01:21.474000,0 days 00:01:24.774000,0,0 days 00:01:22.779333333,0 days 00:01:25.577266666,0
norris,mclaren,14,Italian Grand Prix,2021,0 days 00:01:21.202000,0 days 00:01:24.665000,0,0 days 00:01:22.931200,0 days 00:01:25.818000,0
bottas,mercedes,14,Italian Grand Prix,2021,0 days 00:01:21.451000,0 days 00:01:23.468000,0,0 days 00:01:23.813285714,0 days 00:01:24.762266666,0
leclerc,ferrari,14,Italian Grand Prix,2021,0 days 00:01:21.802000,0 days 00:01:24.770000,0,0 days 00:01:22.949666666,0 days 00:01:25.915500,0
perez,red_bull,14,Italian Grand Prix,2021,0 days 00:01:22.039000,0 days 00:01:23.917000,0,0 days 00:01:22.773142857,0 days 00:01:24.959272727,0
sainz,ferrari,14,Italian Grand Prix,2021,0 days 00:01:21.914000,0 days 00:01:26.124000,0,0 days 00:01:22.947625,0 days 00:01:26.443875,0
stroll,aston_martin,14,Italian Grand Prix,2021,0 days 00:01:21.676000,0 days 00:01:25.763000,0,0 days 00:01:23.202857142,0 days 00:01:26.098333333,0
alonso,alpine,14,Italian Grand Prix,2021,0 days 00:01:21.926000,0 days 00:01:24.539000,0,0 days 00:01:23.858333333,0 days 00:01:25.957272727,0
russell,williams,14,Italian Grand Prix,2021,0 days 00:01:23.092000,0 days 00:01:25.083000,0,0 days 00:01:23.161000,0 days 00:01:25.749500,0
ocon,alpine,14,Italian Grand Prix,2021,0 days 00:01:22.534000,0 days 00:01:24.263000,0,0 days 00:01:23.784100,0 days 00:01:26.143818181,0
hamilton,mercedes,14,Italian Grand Prix,2021,0 days 00:01:20.926000,0 days 00:01:23.246000,0,0 days 00:01:23.300384615,0 days 00:01:24.829375,0
max_verstappen,red_bull,14,Italian Grand Prix,2021,0 days 00:01:21.378000,0 days 00:01:23.662000,0,0 days 00:01:23.121333333,0 days 00:01:24.000941176,0
gasly,alphatauri,14,Italian Grand Prix,2021,0 days 00:01:21.719000,0 days 00:01:24.654000,0,0 days 00:01:23.269777777,0 days 00:01:25.340722222,0
tsunoda,alphatauri,14,Italian Grand Prix,2021,0 days 00:01:22.530000,0 days 00:01:25.422000,0,0 days 00:01:23.522500,0 days 00:01:26.245695652,0
hamilton,mercedes,15,Russian Grand Prix,2021,0 days 00:01:34.638000,0 days 00:01:33.637000,0,0 days 00:01:36.446000,0 days 00:01:34.890500,0
max_verstappen,red_bull,15,Russian Grand Prix,2021,0 days 00:01:34.654000,0 days 00:01:34.621000,0,0 days 00:01:35.923000,0 days 00:01:35.445666666,0
sainz,ferrari,15,Russian Grand Prix,2021,0 days 00:01:35.811000,0 days 00:01:34.678000,0,0 days 00:01:37.592800,0 days 00:01:35.617800,0
ricciardo,mclaren,15,Russian Grand Prix,2021,0 days 00:01:36.877000,0 days 00:01:35.630000,0,0 days 00:01:37.593750,0 days 00:01:36.261666666,0
bottas,mercedes,15,Russian Grand Prix,2021,0 days 00:01:34.427000,0 days 00:01:33.593000,0,0 days 00:01:35.882750,0 days 00:01:34.828000,0
alonso,alpine,15,Russian Grand Prix,2021,0 days 00:01:36.225000,0 days 00:01:34.762000,0,0 days 00:01:37.405125,0 days 00:01:35.565750,0
norris,mclaren,15,Russian Grand Prix,2021,0 days 00:01:35.959000,0 days 00:01:34.154000,0,0 days 00:01:37.285400,0 days 00:01:34.964200,0
perez,red_bull,15,Russian Grand Prix,2021,0 days 00:01:36.188000,0 days 00:01:34.938000,0,0 days 00:01:37.459500,0 days 00:01:35.379666666,0
russell,williams,15,Russian Grand Prix,2021,0 days 00:01:38.013000,0 days 00:01:35.094000,0,0 days 00:01:38.034500,0 days 00:01:36.253333333,0
stroll,aston_martin,15,Russian Grand Prix,2021,0 days 00:01:36.522000,0 days 00:01:35.334000,0,0 days 00:01:37.635750,0 days 00:01:36.915750,0
gasly,alphatauri,15,Russian Grand Prix,2021,0 days 00:01:35.794000,0 days 00:01:33.845000,0,0 days 00:01:37.403571428,0 days 00:01:35.462000,0
ocon,alpine,15,Russian Grand Prix,2021,0 days 00:01:36.236000,0 days 00:01:34.402000,0,0 days 00:01:36.854500,0 days 00:01:35.580200,0
leclerc,ferrari,15,Russian Grand Prix,2021,0 days 00:01:35.117000,0 days 00:01:34.925000,0,0 days 00:01:36.654200,0 days 00:01:35.216500,0
tsunoda,alphatauri,15,Russian Grand Prix,2021,0 days 00:01:37.794000,0 days 00:01:35.954000,0,0 days 00:01:38.548333333,0 days 00:01:36.977500,0
bottas,mercedes,16,Turkish Grand Prix,2021,0 days 00:01:24.842000,0 days 00:01:24.214000,0 days 00:01:31.996000,0 days 00:01:26.539428571,0 days 00:01:26.017444444,0 days 00:01:33.162333333
max_verstappen,red_bull,16,Turkish Grand Prix,2021,0 days 00:01:24.603000,0 days 00:01:24.439000,0 days 00:01:30.611000,0 days 00:01:25.623400,0 days 00:01:25.481500,0 days 00:01:31.372666666
perez,red_bull,16,Turkish Grand Prix,2021,0 days 00:01:25.459000,0 days 00:01:24.373000,0 days 00:01:30.684000,0 days 00:01:26.308400,0 days 00:01:24.785400,0 days 00:01:32.356750
leclerc,ferrari,16,Turkish Grand Prix,2021,0 days 00:01:24.654000,0 days 00:01:23.970000,0 days 00:01:31.543000,0 days 00:01:26.112714285,0 days 00:01:25.178333333,0 days 00:01:31.863333333
hamilton,mercedes,16,Turkish Grand Prix,2021,0 days 00:01:24.178000,0 days 00:01:23.804000,0 days 00:01:33.636000,0 days 00:01:25.689000,0 days 00:01:26.420214285,0 days 00:01:33.636000
gasly,alphatauri,16,Turkish Grand Prix,2021,0 days 00:01:25.382000,0 days 00:01:24.756000,0 days 00:01:30.447000,0 days 00:01:26.376714285,0 days 00:01:25.641000,0 days 00:01:31.587200
norris,mclaren,16,Turkish Grand Prix,2021,0 days 00:01:25.347000,0 days 00:01:24.525000,0 days 00:01:32.314000,0 days 00:01:26.568333333,0 days 00:01:25.855666666,0 days 00:01:32.685000
sainz,ferrari,16,Turkish Grand Prix,2021,0 days 00:01:24.860000,0 days 00:01:24.903000,0 days 00:01:31.262000,0 days 00:01:25.319666666,0 days 00:01:25.276666666,0 days 00:01:31.558800
stroll,aston_martin,16,Turkish Grand Prix,2021,0 days 00:01:26.221000,0 days 00:01:25.020000,0 days 00:01:33.348000,0 days 00:01:26.771250,0 days 00:01:25.663750,0 days 00:01:34.309333333
ocon,alpine,16,Turkish Grand Prix,2021,0 days 00:01:24.909000,0 days 00:01:24.672000,0 days 00:01:32.089000,0 days 00:01:26.084166666,0 days 00:01:25.481600,0 days 00:01:32.991833333
ricciardo,mclaren,16,Turkish Grand Prix,2021,0 days 00:01:25.750000,0 days 00:01:24.975000,0 days 00:01:32.270000,0 days 00:01:26.367000,0 days 00:01:25.381833333,0 days 00:01:32.853000
tsunoda,alphatauri,16,Turkish Grand Prix,2021,0 days 00:01:26.424000,0 days 00:01:24.882000,0 days 00:01:31.981000,0 days 00:01:26.993500,0 days 00:01:25.429833333,0 days 00:01:32.594000
russell,williams,16,Turkish Grand Prix,2021,0 days 00:01:25.685000,0 days 00:01:25.358000,0,0 days 00:01:26.400800,0 days 00:01:25.884000,0
alonso,alpine,16,Turkish Grand Prix,2021,0 days 00:01:25.383000,0 days 00:01:24.660000,0 days 00:01:31.545000,0 days 00:01:26.348428571,0 days 00:01:25.182500,0 days 00:01:32.901000
max_verstappen,red_bull,17,United States Grand Prix,2021,0 days 00:01:35.806000,0 days 00:01:35.824000,0 days 00:01:34.383000,0 days 00:01:36.556000,0 days 00:01:35.869000,0 days 00:01:34.834000
hamilton,mercedes,17,United States Grand Prix,2021,0 days 00:01:34.919000,0 days 00:01:34.842000,0 days 00:01:34.458000,0 days 00:01:36.093600,0 days 00:01:35.357000,0 days 00:01:35.265500
perez,red_bull,17,United States Grand Prix,2021,0 days 00:01:35.817000,0 days 00:01:34.946000,0 days 00:01:34.701000,0 days 00:01:36.746333333,0 days 00:01:35.515000,0 days 00:01:35.180666666
leclerc,ferrari,17,United States Grand Prix,2021,0 days 00:01:36.334000,0 days 00:01:35.572000,0 days 00:01:35.343000,0 days 00:01:37.533750,0 days 00:01:36.109250,0 days 00:01:35.711666666
ricciardo,mclaren,17,United States Grand Prix,2021,0 days 00:01:36.220000,0 days 00:01:35.457000,0 days 00:01:35.345000,0 days 00:01:37.565750,0 days 00:01:36.818250,0 days 00:01:36.675000
bottas,mercedes,17,United States Grand Prix,2021,0 days 00:01:34.874000,0 days 00:01:35.360000,0 days 00:01:34.988000,0 days 00:01:36.301500,0 days 00:01:35.651500,0 days 00:01:35.344000
sainz,ferrari,17,United States Grand Prix,2021,0 days 00:01:36.508000,0 days 00:01:35.919000,0 days 00:01:34.805000,0 days 00:01:37.503400,0 days 00:01:36.350000,0 days 00:01:35.530666666
norris,mclaren,17,United States Grand Prix,2021,0 days 00:01:36.855000,0 days 00:01:35.203000,0 days 00:01:34.945000,0 days 00:01:37.683750,0 days 00:01:35.749000,0 days 00:01:35.853750
tsunoda,alphatauri,17,United States Grand Prix,2021,0 days 00:01:37.248000,0 days 00:01:36.690000,0 days 00:01:36.572000,0 days 00:01:37.818250,0 days 00:01:37.226800,0 days 00:01:37.101666666
stroll,aston_martin,17,United States Grand Prix,2021,0 days 00:01:36.972000,0 days 00:01:35.561000,0 days 00:01:36.392000,0 days 00:01:37.761200,0 days 00:01:36.687000,0 days 00:01:36.665666666
russell,williams,17,United States Grand Prix,2021,0 days 00:01:36.966000,0 days 00:01:37.490000,0 days 00:01:36.023000,0 days 00:01:38.561666666,0 days 00:01:37.490000,0 days 00:01:36.486000
alonso,alpine,17,United States Grand Prix,2021,0 days 00:01:37.068000,0 days 00:01:36.376000,0 days 00:01:36.490000,0 days 00:01:38.566400,0 days 00:01:36.892000,0 days 00:01:36.490000
ocon,alpine,17,United States Grand Prix,2021,0 days 00:01:36.970000,0 days 00:01:36.158000,0 days 00:01:35.711000,0 days 00:01:37.603500,0 days 00:01:37.074750,0 days 00:01:36.851666666
gasly,alphatauri,17,United States Grand Prix,2021,0 days 00:01:36.611000,0 days 00:01:36.242000,0 days 00:01:35.398000,0 days 00:01:37.432000,0 days 00:01:36.785000,0 days 00:01:36.456800
max_verstappen,red_bull,18,Mexico City Grand Prix,2021,0 days 00:01:18.464000,0 days 00:01:17.301000,0 days 00:01:17.217000,0 days 00:01:20.342142857,0 days 00:01:19.644454545,0 days 00:01:17.425666666
hamilton,mercedes,18,Mexico City Grand Prix,2021,0 days 00:01:18.417000,0 days 00:01:17.810000,0 days 00:01:17.675000,0 days 00:01:19.991714285,0 days 00:01:18.187000,0 days 00:01:18.031750
perez,red_bull,18,Mexico City Grand Prix,2021,0 days 00:01:18.610000,0 days 00:01:17.871000,0 days 00:01:17.024000,0 days 00:01:20.246000,0 days 00:01:19.272857142,0 days 00:01:17.713750
gasly,alphatauri,18,Mexico City Grand Prix,2021,0 days 00:01:18.985000,0 days 00:01:18.429000,0 days 00:01:18.202000,0 days 00:01:20.454200,0 days 00:01:19.331333333,0 days 00:01:18.814200
leclerc,ferrari,18,Mexico City Grand Prix,2021,0 days 00:01:19.667000,0 days 00:01:18.605000,0 days 00:01:18.213000,0 days 00:01:20.634666666,0 days 00:01:19.141333333,0 days 00:01:19.080000
sainz,ferrari,18,Mexico City Grand Prix,2021,0 days 00:01:19.463000,0 days 00:01:18.318000,0 days 00:01:18.029000,0 days 00:01:20.126750,0 days 00:01:19.256000,0 days 00:01:18.623600
alonso,alpine,18,Mexico City Grand Prix,2021,0 days 00:01:19.656000,0 days 00:01:18.732000,0 days 00:01:18.816000,0 days 00:01:20.429250,0 days 00:01:19.175333333,0 days 00:01:19.220500
norris,mclaren,18,Mexico City Grand Prix,2021,0 days 00:01:20.301000,0 days 00:01:18.979000,0 days 00:01:18.312000,0 days 00:01:20.901333333,0 days 00:01:19.277000,0 days 00:01:19.369400
ricciardo,mclaren,18,Mexico City Grand Prix,2021,0 days 00:01:20.273000,0 days 00:01:19.521000,0 days 00:01:18.121000,0 days 00:01:20.898000,0 days 00:01:19.993333333,0 days 00:01:18.423000
ocon,alpine,18,Mexico City Grand Prix,2021,0 days 00:01:19.759000,0 days 00:01:19.431000,0 days 00:01:18.999000,0 days 00:01:20.987666666,0 days 00:01:19.989250,0 days 00:01:19.617000
stroll,aston_martin,18,Mexico City Grand Prix,2021,0 days 00:01:20.030000,0 days 00:01:19.730000,0 days 00:01:18.352000,0 days 00:01:21.245833333,0 days 00:01:20.339000,0 days 00:01:19.101500
bottas,mercedes,18,Mexico City Grand Prix,2021,0 days 00:01:18.341000,0 days 00:01:17.725000,0 days 00:01:17.708000,0 days 00:01:20.443285714,0 days 00:01:19.448666666,0 days 00:01:18.178750
russell,williams,18,Mexico City Grand Prix,2021,0 days 00:01:20.517000,0,0 days 00:01:19.211000,0 days 00:01:21.083000,0,0 days 00:01:19.325333333
tsunoda,alphatauri,18,Mexico City Grand Prix,2021,0 days 00:01:20.011000,0 days 00:01:18.644000,0 days 00:01:18.037000,0 days 00:01:20.848000,0 days 00:01:19.145666666,0 days 00:01:19.118000
hamilton,mercedes,19,São Paulo Grand Prix,2021,0 days 00:01:09.050000,0 days 00:01:12.741000,0,0 days 00:01:11.267909090,0 days 00:01:13.556571428,0
max_verstappen,red_bull,19,São Paulo Grand Prix,2021,0 days 00:01:09.417000,0 days 00:01:12.102000,0,0 days 00:01:10.320400,0 days 00:01:13.193368421,0
